valid_time,v10,u10,era5_ws
2020-01-09 07:00:00,1.2581682,-0.80199677,1.1159736051166786
2020-01-09 08:00:00,1.1206436,-0.78924984,1.0251998763442343
2020-01-09 09:00:00,0.51751316,-0.49794638,0.5371572299769195
2020-01-09 10:00:00,-0.30124688,-0.112351894,0.24047834666140627
2020-01-09 11:00:00,-0.95227855,0.1505844,0.7211078925290466
2020-01-09 12:00:00,-1.352047,0.34816486,1.044255896657154
2020-01-09 13:00:00,-1.6159754,0.4837324,1.2616614383587383
2020-01-09 14:00:00,-1.887497,0.51368916,1.4631042013846869
2020-01-09 15:00:00,-2.0762987,0.4524181,1.5894089655428922
2020-01-09 16:00:00,-2.063096,0.2611078,1.5554042441793234
2020-01-09 17:00:00,-1.7086449,-0.016439661,1.2780419169891615
2020-01-09 18:00:00,-1.282835,-0.541925,1.0416003233053432
2020-01-09 19:00:00,-0.79004085,-0.81848407,0.8508517049135038
2020-01-09 20:00:00,-0.6417769,-0.984575,0.8790463438575168
2020-01-09 21:00:00,-0.47160846,-1.1178951,0.9074912473495664
2020-01-09 22:00:00,-0.12187797,-1.3102417,0.9842273248001282
2020-01-09 23:00:00,0.45522147,-1.4116106,1.1093582223014726
2020-01-10 00:00:00,0.5006267,-1.2182846,0.9851524971518669
2020-01-10 01:00:00,0.6483564,-1.0425758,0.9182848411714888
2020-01-10 02:00:00,0.9155874,-0.88858104,0.9542978165378637
2020-01-10 03:00:00,0.84893924,-0.81052536,0.8778948699517531
2020-01-10 04:00:00,0.5910874,-0.81276417,0.7516703296898232
2020-01-10 05:00:00,0.39211363,-1.0188742,0.8165548976682546
2020-01-10 06:00:00,0.47919387,-1.2718306,1.0165477141173833
2020-01-10 07:00:00,0.54311866,-1.2288198,1.0048677714147907
2020-01-10 08:00:00,0.29638004,-1.1299343,0.8737248924591468
2020-01-10 09:00:00,-0.19153368,-0.93366116,0.712875587114646
2020-01-10 10:00:00,-0.23125517,-1.2878189,0.9786323166610589
2020-01-10 11:00:00,-0.14939392,-1.0836744,0.81820132306657
2020-01-10 12:00:00,-0.27412826,-0.70705134,0.5671954677781899
2020-01-10 13:00:00,-1.076685,-0.19149625,0.8179457333714238
2020-01-10 14:00:00,-2.1286173,0.29040372,1.606849926312417
2020-01-10 15:00:00,-2.776946,0.43238217,2.102046444383289
2020-01-10 16:00:00,-2.8239431,0.08619404,2.1131549563584433
